GEOID,INTPTLAT,INTPTLONG
93001,34.037342,-119.800790
93003,34.283668,-119.223196
93004,34.278679,-119.165615
93010,34.227855,-119.079869
93012,34.198821,-118.988163
93013,34.441398,-119.513163
93015,34.404104,-118.897776
93021,34.297029,-118.898546
93022,34.407780,-119.306554
93023,34.530200,-119.310134
93030,34.205247,-119.174092
93033,34.150212,-119.127729
93035,34.181971,-119.224985
93036,34.236999,-119.184377
93040,34.473883,-118.797181
93041,34.106896,-119.099535
93042,33.255655,-119.503588
93043,34.170854,-119.202409
93060,34.402343,-119.094824
93063,34.308730,-118.687222
93064,34.247556,-118.700940
93065,34.258272,-118.774661
93066,34.297628,-119.014627
93067,34.421964,-119.593483
93101,34.418979,-119.709166
93103,34.438786,-119.678826
93105,34.534881,-119.797628
93108,34.448024,-119.616984
93109,34.406256,-119.726936
93110,34.449656,-119.761971
93111,34.448902,-119.804023
93117,34.479077,-120.083673
93201,35.862574,-119.510940
93202,36.313344,-119.708452
93203,35.112617,-118.832292
93204,35.889811,-120.068590
93205,35.518295,-118.430032
93206,35.437302,-119.477735
93207,35.889831,-118.630592
93208,36.056587,-118.568462
93210,36.216313,-120.424244
93212,36.042151,-119.527700
93215,35.779507,-119.200825
93218,35.860883,-119.036140
93219,35.873666,-119.281551
93220,35.403611,-118.756525
93221,36.295014,-119.026031
93222,34.842272,-119.203680
93223,36.304539,-119.204896
93224,35.228199,-119.569304
93225,34.768537,-119.030293
93226,35.735694,-118.738483
93230,36.292230,-119.622676
93234,36.191269,-120.090096
93235,36.389827,-119.219896
93238,35.729097,-118.391705
93239,36.047190,-119.990217
93240,35.617518,-118.451991
93241,35.254701,-118.912678
93242,36.442073,-119.727723
93243,34.772700,-118.791975
93244,36.462671,-118.997291
93245,36.292270,-119.829463
93247,36.206269,-119.071075
93249,35.619272,-119.888623
93250,35.665082,-119.197958
93251,35.335636,-119.758248
93252,34.709947,-119.243479
93254,34.966833,-119.810428
93255,35.676978,-118.101378
93256,35.960636,-119.312992
93257,35.988087,-118.860221
93258,36.054380,-119.150397
93260,35.817247,-118.669124
93261,35.808535,-119.128083
93262,36.615495,-118.697481
93263,35.492805,-119.286861
93265,36.245926,-118.693138
93266,36.145394,-119.867288
93267,36.151180,-119.049222
93268,35.162393,-119.425116
93270,35.952426,-119.072843
93271,36.469541,-118.800833
93272,36.047414,-119.344304
93274,36.178091,-119.370752
93276,35.299176,-119.358368
93277,36.303793,-119.375646
93280,35.652242,-119.446400
93283,35.592029,-118.297851
93285,35.715239,-118.507202
93286,36.464635,-119.094348
93287,35.757886,-118.988161
93291,36.391777,-119.372842
93292,36.375590,-119.211689
93301,35.384336,-119.020562
93304,35.339702,-119.023451
93305,35.389749,-118.985186
93306,35.468183,-118.779649
93307,35.245120,-118.941100
93308,35.621087,-118.789677
93309,35.342891,-119.064803
93311,35.192404,-119.175866
93312,35.393478,-119.120460
93313,35.163190,-119.046322
93314,35.393866,-119.244846
93401,35.235750,-120.615973
93402,35.295232,-120.835464
93405,35.296964,-120.733137
93410,35.301200,-120.660937
93420,35.176005,-120.476742
93422,35.463837,-120.693236
93424,35.185922,-120.731954
93426,35.848621,-120.938911
93427,34.610436,-120.219523
93428,35.584973,-121.041499
93429,34.866032,-120.536546
93430,35.484971,-120.944413
93432,35.481240,-120.477579
93433,35.120888,-120.619664
93434,34.919206,-120.605130
93436,34.601055,-120.382917
93437,34.737964,-120.543739
93440,34.712216,-120.230146
93441,34.788159,-119.989127
93442,35.401939,-120.799356
93444,35.037198,-120.504593
93445,35.044405,-120.620201
93446,35.663575,-120.729679
93449,35.165673,-120.655845
93450,36.085435,-120.818725
93451,35.886767,-120.608661
93452,35.746484,-121.223355
93453,35.303926,-120.256567
93454,34.943523,-120.256729
93455,34.831792,-120.433509
93458,34.959340,-120.490081
93460,34.653255,-120.007238
93461,35.652911,-120.266428
93463,34.624399,-120.137875
93465,35.538809,-120.739893
93501,35.067111,-118.184941
93505,35.163740,-117.886527
93510,34.461090,-118.220854
93512,37.892565,-118.555074
93513,37.131989,-118.155880
93514,37.491769,-118.389367
93516,35.002282,-117.629941
93517,38.278853,-119.380803
93518,35.383054,-118.467651
93519,35.294349,-117.925785
93522,36.316188,-117.591286
93523,34.960825,-117.835384
93524,34.931987,-117.907127
93526,36.823846,-118.281259
93527,36.119934,-118.176768
93528,35.371604,-117.643321
93529,37.815507,-119.095647
93530,36.475830,-117.860116
93531,35.221906,-118.582566
93532,34.689848,-118.533689
93534,34.713292,-118.152920
93535,34.713656,-117.864660
93536,34.747390,-118.369249
93541,37.988074,-119.114386
93543,34.481108,-117.982006
93544,34.495537,-117.756645
93545,36.556387,-118.054221
93546,37.548771,-118.839880
93549,36.211640,-117.947995
93550,34.408383,-118.123597
93551,34.604110,-118.239005
93552,34.570867,-118.023744
93553,34.407313,-117.911825
93554,35.413944,-117.764333
93555,35.606509,-117.683472
93558,35.347928,-117.621393
93560,34.866894,-118.339832
93561,35.118772,-118.493811
93562,35.748370,-117.384948
93563,34.402521,-117.766066
93591,34.594397,-117.813682
93592,35.852815,-117.224709
93601,37.393471,-119.741037
93602,37.028835,-119.316654
93603,36.622507,-118.957187
93604,37.349585,-119.425782
93605,37.203158,-119.249243
93606,36.803208,-120.018550
93608,36.493861,-120.361622
93609,36.526601,-119.864081
93610,37.098303,-120.281214
93611,36.825296,-119.680190
93612,36.814863,-119.710595
93614,37.210039,-119.749852
93615,36.503322,-119.286328
93616,36.655353,-119.593861
93618,36.521012,-119.389446
93619,36.917573,-119.593481
93620,37.018947,-120.626723
93621,36.789242,-119.140384
93622,36.814503,-120.575240
93623,37.494819,-119.644344
93624,36.378434,-120.116591
93625,36.624538,-119.671874
93626,37.046782,-119.687200
93627,36.474404,-120.061497
93628,36.779832,-118.938691
93630,36.727418,-120.123526
93631,36.478239,-119.521370
93633,36.822163,-118.649328
93634,37.223000,-119.001021
93635,37.068051,-120.843606
93636,36.984885,-119.873914
93637,36.918079,-120.185933
93638,37.040928,-120.031309
93640,36.672683,-120.446521
93641,36.696759,-119.024051
93643,37.224696,-119.470738
93644,37.377787,-119.632385
93645,37.173950,-119.641030
