GEOID,INTPTLAT,INTPTLONG
67001,37.758455,-97.629161
67002,37.699294,-97.108354
67003,37.099126,-98.073777
67004,37.278725,-97.753071
67005,37.065173,-96.995733
67008,37.486787,-96.779441
67009,37.218022,-98.266833
67010,37.664428,-96.976424
67012,37.673665,-96.546550
67013,37.381869,-97.268220
67016,37.886791,-97.514822
67017,37.826286,-97.111635
67018,37.072631,-97.859040
67019,37.306570,-96.777587
67020,38.007923,-97.670641
67021,37.778497,-98.915310
67022,37.076549,-97.632662
67023,37.346116,-96.592204
67024,37.110747,-96.486330
67025,37.643002,-97.785091
67026,37.510870,-97.494299
67028,37.458774,-98.936392
67029,37.171432,-99.279961
67030,37.785616,-97.546810
67031,37.399302,-97.639518
67035,37.649234,-98.387334
67036,37.297567,-97.876668
67037,37.571767,-97.217333
67038,37.101790,-96.723843
67039,37.527668,-96.974290
67041,38.054139,-97.129971
67042,37.857264,-96.780718
67045,37.866145,-96.345282
67047,37.628305,-96.056963
67049,37.177439,-97.846362
67050,37.674351,-97.675588
67051,37.089302,-97.196565
67052,37.657709,-97.575586
67053,38.246815,-97.346339
67054,37.575040,-99.316072
67055,37.790028,-97.197687
67056,38.021951,-97.525412
67057,37.071203,-98.779531
67058,37.317916,-98.061352
67059,37.636944,-99.097274
67060,37.542973,-97.363698
67061,37.092794,-98.381734
67062,38.145186,-97.437098
67063,38.340735,-97.233749
67065,37.464925,-98.516204
67066,37.769997,-98.766895
67067,37.793161,-97.274036
67068,37.617195,-98.105834
67070,37.079078,-98.525994
67071,37.262719,-98.882142
67072,37.544533,-96.611371
67073,38.383819,-97.328482
67074,37.670731,-96.723859
67101,37.785255,-97.464268
67103,37.266320,-97.560608
67104,37.265078,-98.664433
67105,37.233364,-97.675780
67106,37.467123,-97.757279
67107,38.194214,-97.547655
67108,37.812835,-97.685161
67109,37.561275,-99.485817
67110,37.465896,-97.226554
67111,37.614563,-97.936927
67112,37.467197,-98.419349
67114,38.075620,-97.289251
67117,38.074214,-97.346242
67118,37.481665,-97.854212
67119,37.238853,-97.195177
67120,37.469282,-97.373531
67122,37.619001,-96.428116
67123,37.948534,-96.996749
67124,37.634439,-98.773642
67127,37.164820,-99.487114
67131,37.426970,-96.955448
67132,37.850881,-96.584695
67133,37.569962,-97.107428
67134,37.490343,-98.675037
67135,37.917958,-97.460022
67137,37.633843,-96.221972
67138,37.276388,-98.415842
67140,37.079302,-97.356496
67142,37.452585,-98.113620
67143,37.341823,-98.963403
67144,37.819170,-97.003301
67146,37.384484,-97.104645
67147,37.860576,-97.312763
67149,37.540156,-97.629512
67150,37.007406,-98.222462
67151,38.142146,-97.257065
67152,37.260289,-97.413396
67154,37.978385,-97.125224
67155,37.274948,-99.137561
67156,37.255658,-96.961559
67159,37.426270,-98.309908
67202,37.686984,-97.334920
67203,37.700763,-97.365701
67204,37.767146,-97.360492
67205,37.749473,-97.423461
67206,37.704071,-97.225463
67207,37.665576,-97.227205
67208,37.703847,-97.279266
67209,37.651239,-97.428543
67210,37.630260,-97.246498
67211,37.666880,-97.317453
67212,37.702404,-97.438899
67213,37.667476,-97.364194
67214,37.707178,-97.317750
67215,37.615560,-97.420717
67216,37.611061,-97.312708
67217,37.618074,-97.362465
67218,37.668511,-97.280418
67219,37.771477,-97.318704
67220,37.751156,-97.278361
67223,37.742432,-97.495544
67226,37.773213,-97.213035
67227,37.628186,-97.499679
67228,37.769004,-97.169689
67230,37.687431,-97.171336
67232,37.636292,-97.170212
67235,37.688993,-97.500046
67260,37.719376,-97.293576
67301,37.208230,-95.756081
67330,37.158055,-95.309148
67332,37.043368,-95.236567
67333,37.045391,-95.882452
67334,37.023897,-96.177144
67335,37.275391,-95.527461
67336,37.095595,-95.064296
67337,37.053665,-95.598198
67340,37.059602,-95.713117
67341,37.344370,-95.428356
67342,37.059534,-95.357301
67344,37.287471,-95.953857
67345,37.377620,-96.199264
67346,37.324395,-96.434690
67347,37.154406,-95.951539
67349,37.494403,-96.297916
67351,37.143556,-95.568937
67352,37.407194,-96.022826
67353,37.308381,-96.317193
67354,37.209440,-95.409185
67355,37.046836,-96.010838
67356,37.176257,-95.145772
67357,37.345929,-95.261617
67360,37.038024,-96.106561
67361,37.137644,-96.217607
67363,37.339471,-95.723052
67364,37.060387,-95.810429
