GEOID,INTPTLAT,INTPTLONG
95002,37.438525,-122.011246
95003,37.011154,-121.881646
95004,36.874753,-121.630730
95005,37.099415,-122.091668
95006,37.171267,-122.149524
95007,37.104964,-122.106903
95008,37.278563,-121.955101
95010,36.976175,-121.953160
95012,36.784482,-121.759054
95013,37.215421,-121.741423
95014,37.306610,-122.080628
95017,37.114335,-122.237162
95018,37.074092,-122.059372
95019,36.935538,-121.783134
95020,37.018419,-121.554249
95023,36.902045,-121.350783
95030,37.222788,-121.983274
95032,37.216822,-121.926548
95033,37.161320,-121.984916
95035,37.443638,-121.874953
95037,37.174063,-121.598747
95039,36.828150,-121.776583
95041,37.050419,-122.057815
95043,36.525703,-120.952122
95045,36.825745,-121.518587
95046,37.099308,-121.599240
95050,37.351158,-121.952295
95051,37.348651,-121.984376
95053,37.348725,-121.937559
95054,37.393490,-121.964672
95060,37.036461,-122.121750
95062,36.970525,-121.987488
95064,36.991107,-122.059022
95065,37.031472,-121.983340
95066,37.067923,-122.013990
95070,37.257287,-122.045164
95073,37.042254,-121.930051
95075,36.779046,-121.142439
95076,36.946256,-121.756479
95110,37.346608,-121.909871
95111,37.283111,-121.826245
95112,37.344507,-121.883537
95113,37.333707,-121.891049
95116,37.350466,-121.852602
95117,37.311181,-121.961870
95118,37.255519,-121.889982
95119,37.230059,-121.785100
95120,37.186141,-121.843554
95121,37.304151,-121.809861
95122,37.328700,-121.835328
95123,37.244238,-121.831604
95124,37.256766,-121.922764
95125,37.295097,-121.891430
95126,37.326803,-121.916765
95127,37.371079,-121.800706
95128,37.315976,-121.936313
95129,37.305740,-122.000913
95130,37.277121,-121.986133
95131,37.387105,-121.897415
95132,37.424655,-121.748410
95133,37.371645,-121.860764
95134,37.427650,-121.945416
95135,37.286454,-121.688360
95136,37.270058,-121.851333
95138,37.246621,-121.733840
95139,37.224914,-121.764075
95140,37.393503,-121.620009
95148,37.335987,-121.777603
95202,37.959736,-121.288287
95203,37.952452,-121.329655
95204,37.973736,-121.319246
95205,37.964578,-121.259841
95206,37.918854,-121.417427
95207,38.002125,-121.324979
95209,38.047664,-121.351122
95210,38.030177,-121.297912
95211,37.979250,-121.313409
95212,38.049939,-121.232970
95215,37.949421,-121.157283
95219,38.051726,-121.483036
95220,38.200231,-121.235034
95222,38.071327,-120.632221
95223,38.428475,-119.983134
95224,38.231324,-120.322688
95225,38.198402,-120.886271
95226,38.228993,-120.856700
95227,38.207403,-121.052489
95228,37.933295,-120.706670
95230,38.000494,-120.898152
95231,37.873283,-121.292034
95232,38.355338,-120.594018
95233,38.161669,-120.368144
95234,37.925763,-121.528026
95236,38.029730,-121.023890
95237,38.161540,-121.150340
95240,38.114388,-121.144658
95242,38.137068,-121.384546
95245,38.299257,-120.626707
95246,38.232845,-120.515637
95247,38.138539,-120.452903
95248,38.317709,-120.461112
