GEOID,INTPTLAT,INTPTLONG
91001,34.195275,-118.137227
91006,34.136258,-118.026704
91007,34.128284,-118.047732
91008,34.153159,-117.968818
91010,34.141586,-117.957627
91011,34.222261,-118.205369
91016,34.152800,-118.000482
91020,34.211341,-118.230652
91024,34.168771,-118.050216
91030,34.108957,-118.156615
91040,34.261962,-118.336078
91042,34.322220,-118.237917
91046,34.211452,-118.241036
91101,34.146671,-118.139456
91103,34.169538,-118.164941
91104,34.165383,-118.123752
91105,34.139460,-118.166649
91106,34.139402,-118.128658
91107,34.156397,-118.085873
91108,34.122671,-118.112911
91201,34.170510,-118.289463
91202,34.167926,-118.267539
91203,34.153338,-118.262974
91204,34.136194,-118.260934
91205,34.136580,-118.245839
91206,34.160359,-118.213769
91207,34.182378,-118.262922
91208,34.185832,-118.239524
91210,34.144557,-118.256507
91214,34.236302,-118.249185
91301,34.123286,-118.758541
91302,34.123310,-118.671028
91303,34.198292,-118.600913
91304,34.224377,-118.632656
91306,34.209532,-118.577563
91307,34.200833,-118.664900
91311,34.294142,-118.603883
91316,34.160236,-118.515472
91320,34.175969,-118.945118
91321,34.368110,-118.489037
91324,34.238208,-118.550290
91325,34.236683,-118.517588
91326,34.281486,-118.556005
91330,34.247532,-118.526076
91331,34.255442,-118.421314
91335,34.200175,-118.540958
91340,34.286689,-118.435078
91342,34.326674,-118.382262
91343,34.237912,-118.482306
91344,34.294615,-118.507001
91345,34.265878,-118.457241
91350,34.440891,-118.501747
91351,34.441427,-118.448088
91352,34.230854,-118.365856
91354,34.465755,-118.553789
91355,34.439741,-118.634816
91356,34.155097,-118.547553
91360,34.212798,-118.882175
91361,34.136057,-118.888909
91362,34.193329,-118.818678
91364,34.153733,-118.593408
91367,34.178068,-118.615714
91371,34.184616,-118.576125
91377,34.184975,-118.766918
91381,34.384545,-118.647017
91384,34.506627,-118.699048
91387,34.402488,-118.372452
91390,34.545587,-118.420095
91401,34.178483,-118.431791
91402,34.222506,-118.444689
91403,34.147149,-118.463365
91405,34.199824,-118.447609
91406,34.195685,-118.490752
91411,34.178522,-118.459234
91423,34.148617,-118.433298
91436,34.151729,-118.490755
91501,34.200992,-118.292773
91502,34.177267,-118.310030
91504,34.204568,-118.326365
91505,34.173885,-118.346937
91506,34.169706,-118.323548
91601,34.169200,-118.372498
91602,34.150818,-118.368159
91604,34.139082,-118.392750
91605,34.207295,-118.400022
91606,34.185767,-118.388323
91607,34.165783,-118.399795
91608,34.138761,-118.350933
91701,34.137563,-117.599944
91702,34.280333,-117.866141
91706,34.097410,-117.968269
91708,33.953755,-117.639209
91709,33.963746,-117.738491
91710,34.004473,-117.684702
91711,34.127440,-117.715284
91722,34.097345,-117.906736
91723,34.084747,-117.886844
91724,34.080444,-117.854733
91730,34.100970,-117.578820
91731,34.078573,-118.043456
91732,34.073420,-118.015345
91733,34.046243,-118.053748
91737,34.152583,-117.577707
91739,34.171699,-117.523020
91740,34.119363,-117.855059
91741,34.156529,-117.841605
91744,34.031415,-117.936470
91745,33.999005,-117.972146
91746,34.044416,-117.985366
91748,33.974883,-117.900676
91750,34.177070,-117.779803
91752,33.994305,-117.535347
91754,34.052922,-118.143465
91755,34.050965,-118.114394
91759,34.263636,-117.699470
91761,34.035602,-117.591528
91762,34.059410,-117.674011
91763,34.072329,-117.698315
91764,34.074087,-117.605618
91765,33.986775,-117.820908
91766,34.042286,-117.756106
91767,34.083086,-117.737997
91768,34.063516,-117.790379
91770,34.065493,-118.084529
91773,34.110186,-117.810390
91775,34.114772,-118.089431
91776,34.090776,-118.095091
91780,34.101674,-118.055929
91784,34.141146,-117.655583
91786,34.105281,-117.662035
91789,34.018354,-117.854920
91790,34.066964,-117.937007
91791,34.061634,-117.893169
91792,34.022581,-117.902359
91801,34.090728,-118.127527
91803,34.074736,-118.145959
91901,32.810624,-116.710667
91902,32.665762,-117.018657
91905,32.682149,-116.314445
91906,32.654863,-116.465373
91910,32.637898,-117.057991
91911,32.607008,-117.053949
91913,32.619459,-116.985820
91914,32.673652,-116.944653
91915,32.623185,-116.949053
91916,32.887991,-116.621359
91917,32.608865,-116.719660
91931,32.846363,-116.557729
91932,32.573755,-117.120872
91934,32.648995,-116.152562
91935,32.722157,-116.792813
91941,32.759327,-116.997260
91942,32.777999,-117.021511
91945,32.733177,-117.034164
91948,32.866646,-116.448325
91950,32.670646,-117.094668
91962,32.735124,-116.415161
91963,32.626231,-116.610020
91977,32.726236,-116.994318
91978,32.724154,-116.940093
91980,32.588866,-116.619172
