GEOID,INTPTLAT,INTPTLONG
97001,44.990287,-120.604029
97002,45.240464,-122.793823
97004,45.254962,-122.449377
97005,45.490964,-122.803590
97006,45.517015,-122.859822
97007,45.454273,-122.879617
97008,45.460190,-122.804191
97009,45.422994,-122.332770
97011,45.387126,-122.026423
97013,45.220824,-122.668280
97014,45.582887,-122.016805
97015,45.413524,-122.536758
97016,46.060308,-123.266951
97017,45.176519,-122.389690
97018,45.897054,-122.810630
97019,45.515631,-122.242730
97020,45.222954,-122.833621
97021,45.385919,-121.142379
97022,45.346725,-122.319961
97023,45.278476,-122.323188
97024,45.546621,-122.442402
97026,45.106152,-122.959936
97027,45.385650,-122.592827
97028,45.288450,-121.807391
97029,45.287094,-120.802277
97030,45.509230,-122.433565
97031,45.626700,-121.550474
97032,45.176630,-122.783877
97033,45.280255,-120.595882
97034,45.409354,-122.683468
97035,45.413498,-122.725171
97037,45.067048,-121.027621
97038,45.095438,-122.558954
97039,45.451556,-120.664859
97040,45.617111,-121.388115
97041,45.436254,-121.624789
97042,45.205153,-122.539832
97045,45.320277,-122.536467
97048,46.044795,-122.982023
97049,45.346366,-121.862365
97050,45.673584,-120.781653
97051,45.879320,-122.950001
97053,45.827979,-122.883286
97054,45.942244,-122.949635
97055,45.388788,-122.155174
97056,45.772048,-122.969408
97057,45.002733,-120.749973
97058,45.536452,-121.155254
97060,45.531327,-122.369090
97062,45.369302,-122.762307
97063,45.224901,-121.301127
97064,45.859087,-123.235515
97065,45.607642,-120.644619
97067,45.297834,-122.054364
97068,45.352349,-122.668560
97070,45.306108,-122.773066
97071,45.134196,-122.826479
97080,45.478314,-122.390727
97086,45.445175,-122.528077
97089,45.426602,-122.443132
97101,45.090196,-123.228702
97102,45.795655,-123.959820
97103,46.133918,-123.710609
97106,45.665732,-123.118978
97107,45.552522,-123.879381
97108,45.268884,-123.708784
97109,45.737827,-123.181210
97110,45.901039,-123.955401
97111,45.284549,-123.195186
97112,45.271232,-123.868472
97113,45.497238,-123.044336
97114,45.187855,-123.076570
97115,45.275227,-123.039460
97116,45.580829,-123.165712
97117,45.631447,-123.288449
97118,45.560774,-123.911344
97119,45.468863,-123.200213
97121,46.171919,-123.951838
97122,45.161422,-123.825780
97123,45.440160,-122.980060
97124,45.569813,-122.949619
97125,45.671107,-123.196925
97127,45.246126,-123.111352
97128,45.211928,-123.282159
97130,45.701857,-123.925733
97131,45.736903,-123.817024
97132,45.324219,-122.987330
97133,45.686112,-123.022718
97134,45.457577,-123.977041
97135,45.221925,-123.962732
97136,45.630592,-123.920769
97137,45.219549,-122.948352
97138,45.849059,-123.572177
97140,45.353118,-122.865914
97141,45.510742,-123.743360
97144,45.741563,-123.300243
97145,45.851149,-123.950728
97146,46.129699,-123.945911
97147,45.688168,-123.881376
97148,45.358403,-123.248478
97149,45.112940,-123.938853
97201,45.507856,-122.690794
97202,45.482741,-122.644441
97203,45.603549,-122.737905
97204,45.518371,-122.673946
97205,45.520562,-122.710231
97206,45.482433,-122.598605
97208,45.528666,-122.678981
97209,45.531127,-122.683941
97210,45.544186,-122.726656
97211,45.581132,-122.637305
97212,45.544236,-122.643468
97213,45.538194,-122.600014
97214,45.514672,-122.643014
97215,45.515121,-122.600627
97216,45.513887,-122.558403
97217,45.601815,-122.700798
97218,45.576291,-122.600896
97219,45.454231,-122.698526
97220,45.550024,-122.559297
97221,45.498278,-122.728839
97222,45.440945,-122.618077
97223,45.440290,-122.776605
97224,45.405501,-122.795057
97225,45.501578,-122.769994
97227,45.543386,-122.678100
97229,45.551031,-122.809275
97230,45.557757,-122.505268
97231,45.687629,-122.824209
97232,45.528929,-122.643927
97233,45.515118,-122.503259
97236,45.482892,-122.509785
97239,45.492443,-122.692457
97266,45.482957,-122.558208
97267,45.408427,-122.612867
97301,44.948780,-123.003655
97302,44.902737,-123.062159
97303,45.030348,-123.023687
97304,45.006596,-123.111691
97305,45.014335,-122.928733
97306,44.842904,-123.094751
97317,44.902603,-122.907378
97321,44.653450,-123.139526
97322,44.627553,-123.017613
97324,44.365025,-123.623120
97325,44.833821,-122.852230
97326,44.619481,-123.602815
97327,44.375035,-122.947584
97329,44.411264,-122.384610
97330,44.642489,-123.256266
97331,44.564604,-123.280419
97333,44.468006,-123.293755
97338,44.926822,-123.347474
97341,44.809281,-124.051203
97342,44.739258,-121.878925
97343,44.575260,-123.751493
97344,44.869102,-123.464616
97345,44.411572,-122.578803
97346,44.768759,-122.363191
97347,45.077114,-123.656389
97348,44.383294,-123.122261
97350,44.631507,-121.863770
97351,44.816679,-123.137765
97352,44.748649,-123.026554
97355,44.532377,-122.820656
97357,44.752668,-123.825597
97358,44.804038,-122.414007
97360,44.766266,-122.499411
97361,44.767022,-123.341673
97362,45.063442,-122.771090
97364,44.998860,-123.986853
97365,44.666397,-124.010783
97366,44.577285,-124.053577
97367,44.914753,-123.974220
97368,45.024417,-123.903094
97369,44.761539,-124.051767
97370,44.563823,-123.445448
97371,44.990697,-123.190756
97373,45.056983,-122.771763
97374,44.675902,-122.778136
97375,44.977319,-122.596337
97376,44.487394,-123.983775
97377,44.463294,-123.105998
97378,45.070687,-123.421129
97380,44.786018,-123.929969
97381,44.939460,-122.720715
97383,44.794464,-122.721862
97384,44.790993,-122.618879
97385,44.865854,-122.723550
97386,44.359706,-122.726936
97388,44.903514,-124.017859
97389,44.533482,-123.089784
97390,44.308957,-123.828419
97391,44.624538,-123.898368
97392,44.794776,-122.928850
97394,44.436746,-123.920366
97396,45.103994,-123.548956
97401,44.067988,-123.080181
97402,44.047735,-123.230911
97403,44.035821,-123.052974
97404,44.105501,-123.133112
97405,43.939557,-123.192759
97406,42.615862,-124.021255
97408,44.143552,-123.058908
97410,42.798940,-123.147871
97411,43.075636,-124.359381
97412,44.204934,-123.548077
97413,44.124779,-122.072275
97414,42.961554,-124.203021
97415,42.084386,-124.174762
97416,43.034121,-123.686734
97417,42.947656,-123.230688
97419,44.180946,-123.410669
97420,43.350962,-124.136602
97423,43.193744,-124.173445
97424,43.729601,-123.014625
97426,43.898956,-123.029956
97429,42.968299,-123.063500
97430,44.174840,-123.705193
97431,43.869513,-122.841760
97434,43.622619,-122.716760
97435,43.690179,-123.328493
97436,43.640015,-123.584772
97437,44.097414,-123.392416
97438,43.944242,-122.682456
97439,44.090672,-124.048263
97441,43.774749,-124.157182
97442,42.771523,-123.423403
97443,43.248329,-123.015591
97444,42.506105,-124.337295
97446,44.260727,-123.054648
97447,43.155248,-122.210461
