GEOID,INTPTLAT,INTPTLONG
62001,38.881403,-89.745001
62002,38.939532,-90.124504
62006,39.053054,-90.669715
62009,39.091549,-89.798118
62010,38.921117,-90.045305
62011,39.126511,-89.216001
62012,39.044749,-90.148200
62013,38.956413,-90.573646
62014,39.043376,-89.951132
62015,39.221451,-89.544038
62016,39.295025,-90.431767
62017,39.065099,-89.368619
62018,38.907779,-90.081320
62019,39.017263,-89.442402
62021,38.984867,-89.971728
62022,39.003162,-90.326185
62023,39.112293,-89.787059
62024,38.875659,-90.073363
62025,38.831391,-89.932326
62027,39.249602,-90.562735
62028,38.958230,-90.354956
62030,39.154621,-90.164239
62031,39.111496,-90.536930
62032,39.115639,-89.288514
62033,39.136567,-89.839885
62034,38.754871,-89.972284
62035,38.964906,-90.240063
62036,38.918311,-90.589735
62037,39.010404,-90.465642
62040,38.725838,-90.111791
62044,39.363052,-90.221550
62045,39.264194,-90.690137
62046,38.889834,-89.846171
62047,39.122744,-90.626199
62048,38.801357,-90.091714
62049,39.131717,-89.481382
62050,39.440017,-90.544720
62051,39.201650,-89.403275
62052,39.110571,-90.321217
62053,39.319254,-90.665420
62054,39.204343,-90.339427
62056,39.179457,-89.671970
62058,38.971118,-89.769571
62059,38.656488,-90.165046
62060,38.681906,-90.142429
62061,38.789567,-89.779093
62062,38.725931,-89.961315
62063,39.198422,-90.149764
62065,39.226090,-90.632707
62067,38.929602,-89.982053
62069,39.089106,-89.739298
62070,39.296898,-90.732493
62074,38.955000,-89.689742
62075,39.302262,-89.296245
62076,39.343372,-89.219136
62077,39.029185,-89.522448
62078,39.478630,-90.486079
62079,39.110499,-90.143849
62080,39.137908,-89.104220
62081,39.264927,-90.225000
62082,39.489989,-90.317508
62083,39.354451,-89.201432
62084,38.838368,-90.063668
62085,39.081894,-89.804500
62086,38.980771,-89.579837
62087,38.817014,-90.065488
62088,39.012430,-89.799816
62089,39.129585,-89.495141
62090,38.670356,-90.169630
62091,39.056246,-89.610567
62092,39.418572,-90.431226
62093,39.066361,-89.853922
62094,39.245549,-89.349870
62095,38.861343,-90.069002
62097,38.936656,-89.852627
62098,39.386098,-90.304622
62201,38.644405,-90.140016
