GEOID,INTPTLAT,INTPTLONG
03031,42.874864,-71.600503
03032,42.997261,-71.363424
03033,42.749989,-71.675830
03034,43.061446,-71.319997
03036,42.984657,-71.255213
03037,43.141274,-71.248197
03038,42.892761,-71.276763
03042,43.048512,-71.078737
03043,42.997000,-71.817788
03044,42.999856,-71.119714
03045,43.021515,-71.563462
03046,43.112454,-71.607480
03047,42.938740,-71.879424
03048,42.742343,-71.762060
03049,42.749626,-71.585401
03051,42.760508,-71.409494
03052,42.846073,-71.468297
03053,42.869670,-71.387919
03054,42.853756,-71.520956
03055,42.818645,-71.673354
03057,42.908885,-71.694199
03060,42.741295,-71.458792
03062,42.723884,-71.495387
03063,42.782146,-71.517930
03064,42.779378,-71.474918
03070,42.981207,-71.677524
03071,42.746257,-71.874434
03076,42.730992,-71.337073
03077,43.038038,-71.205107
03079,42.788275,-71.221720
03082,42.904156,-71.771414
03084,42.826895,-71.875294
03086,42.832063,-71.759816
03087,42.811092,-71.302688
03101,42.989027,-71.466111
03102,43.011915,-71.491119
03103,42.950538,-71.446547
03104,43.009552,-71.439782
03106,43.082584,-71.446878
03109,42.963734,-71.400350
03110,42.935584,-71.536871
03215,43.942621,-71.447774
03216,43.451175,-71.797940
03217,43.726075,-71.642508
03218,43.338034,-71.277262
03220,43.474596,-71.482372
03221,43.258003,-71.960169
03222,43.642709,-71.789139
03223,43.855414,-71.685470
03224,43.362490,-71.558020
03225,43.363332,-71.239034
03226,43.710672,-71.515467
03227,43.841356,-71.481080
03229,43.203876,-71.697915
03230,43.508650,-71.890242
03231,43.473341,-71.762339
03233,43.424042,-71.931188
03234,43.204812,-71.348563
03235,43.449136,-71.674267
03237,43.423067,-71.387249
03238,43.984428,-71.911271
03240,43.576693,-71.962546
03241,43.751504,-71.817394
03242,43.169421,-71.831189
03243,43.528694,-71.768677
03244,43.128103,-71.916940
03245,43.745844,-71.594625
03246,43.576423,-71.481025
03249,43.522384,-71.367281
03251,44.100673,-71.494074
03253,43.631211,-71.498585
03254,43.717721,-71.369179
03255,43.314026,-72.024551
03256,43.623326,-71.632625
03257,43.417721,-71.990609
03258,43.265259,-71.408835
03259,43.875712,-71.395018
03260,43.344231,-71.921638
03261,43.210589,-71.215974
03262,43.999889,-71.714447
03263,43.288501,-71.309368
03264,43.738799,-71.702722
03266,43.782889,-71.884746
03268,43.388528,-71.769947
03269,43.524186,-71.601607
03273,43.301982,-71.926953
03275,43.159633,-71.416755
03276,43.431031,-71.575998
03278,43.309037,-71.835468
03279,43.952771,-71.878102
03280,43.178127,-72.087057
03281,43.078061,-71.703612
03282,43.858722,-71.923719
03284,43.470501,-72.027553
03285,43.947870,-71.635802
03287,43.443115,-71.922637
03290,43.129847,-71.131859
03291,43.179131,-71.142619
03293,43.970620,-71.679913
03301,43.232270,-71.553012
03303,43.311685,-71.665421
03304,43.133177,-71.537242
03307,43.333988,-71.446658
03431,42.965044,-72.294803
03440,43.052669,-71.988755
03441,42.780669,-72.446994
03442,43.020281,-71.903693
03443,42.875727,-72.456114
03444,42.889279,-72.069849
03445,43.020616,-72.214374
03446,42.858271,-72.296360
03447,42.753868,-72.153174
03448,43.052622,-72.274498
03449,42.977339,-71.997821
03450,42.948318,-72.068558
03451,42.809298,-72.504822
03452,42.829254,-72.059901
03455,42.901769,-72.172904
03456,43.138544,-72.208769
03457,42.999759,-72.121568
03458,42.868369,-71.940102
03461,42.756663,-72.013247
03462,42.889215,-72.388934
03464,43.088157,-72.124299
03465,42.828785,-72.188940
03466,42.890263,-72.502966
03467,42.968075,-72.430856
03470,42.771336,-72.354694
03561,44.343352,-71.795119
03570,44.504596,-71.155466
03574,44.260435,-71.609203
03575,44.313744,-71.402889
03576,44.912445,-71.385112
03579,44.964771,-71.025563
03580,44.163382,-71.693299
03581,44.289781,-71.152149
03582,44.562046,-71.441428
03583,44.396741,-71.464694
03584,44.483853,-71.545865
03585,44.222416,-71.877173
03586,44.218410,-71.800240
03588,44.623040,-71.211846
03590,44.750929,-71.476720
03592,45.116271,-71.260979
03593,44.302174,-71.299151
03595,44.305324,-71.497302
03597,44.744505,-71.382495
03598,44.378898,-71.628699
03601,43.236967,-72.288446
03602,43.140832,-72.347568
03603,43.246634,-72.383931
03604,43.127333,-72.376864
03605,43.236564,-72.184869
03607,43.196510,-72.268353
03608,43.076505,-72.395926
03609,43.143926,-72.446391
03740,44.184322,-71.978799
03741,43.674942,-72.008828
03743,43.360725,-72.326929
03745,43.476455,-72.334150
