GEOID,INTPTLAT,INTPTLONG
50001,41.362724,-93.433418
50002,41.514778,-94.648341
50003,41.611504,-94.043026
50005,42.131988,-93.034602
50006,42.508362,-93.401924
50007,41.806814,-93.602008
50008,40.679672,-93.380265
50009,41.645012,-93.459090
50010,42.030822,-93.588490
50011,42.024034,-93.636451
50012,42.026751,-93.645873
50014,42.046297,-93.694448
50020,41.438416,-94.747041
50021,41.724208,-93.565423
50022,41.414337,-94.996266
50023,41.731286,-93.631857
50025,41.757959,-94.923571
50026,41.858516,-94.449580
50027,41.482026,-92.469368
50028,41.812016,-93.153672
50029,41.828956,-94.555933
50032,41.666521,-93.542387
50033,41.363038,-93.792843
50034,42.521662,-93.661406
50035,41.723913,-93.458076
50036,42.085554,-93.864204
50038,41.525073,-93.903282
50039,41.814205,-93.996778
50041,42.638454,-93.248148
50042,41.533745,-94.905323
50044,41.203094,-92.881898
50046,41.893405,-93.523012
50047,41.463639,-93.474280
50048,41.512457,-94.520058
50049,41.034517,-93.295407
50050,42.158973,-94.503593
50051,42.135392,-93.141399
50052,40.643260,-93.444379
50054,41.689643,-93.231856
50055,41.878681,-93.296135
50056,42.013198,-93.296527
50057,41.179914,-93.134256
50058,41.855710,-94.690994
50060,40.751408,-93.318860
50061,41.485929,-93.784889
50062,41.235597,-93.245092
50063,41.695549,-93.940678
50064,42.107729,-94.236630
50065,40.613858,-93.781727
50066,41.798081,-94.233396
50067,40.717682,-93.861649
50068,40.948073,-93.466254
50069,41.520765,-94.030262
50070,41.445537,-94.232632
50071,42.648620,-93.504898
50072,41.471219,-94.122983
50073,41.793831,-93.525213
50074,40.865931,-94.080133
50075,42.332139,-93.550631
50076,41.592177,-94.841945
50078,41.938580,-92.863031
50101,42.667352,-93.634644
50102,42.245542,-93.400194
50103,40.795120,-93.609144
50104,41.486799,-92.386662
50105,42.110285,-93.637284
50106,41.880956,-92.806239
50107,42.036533,-94.219069
50108,40.825643,-93.952660
50109,41.770880,-93.800631
50111,41.692119,-93.805376
50112,41.730093,-92.715438
50115,41.683240,-94.561556
50116,41.179772,-92.973610
50117,41.669871,-94.849235
50118,41.466968,-93.378981
50119,41.313093,-92.939687
50120,41.933734,-92.982857
50122,42.305362,-93.311807
50123,40.833825,-93.513815
