GEOID,INTPTLAT,INTPTLONG
80002,39.794822,-105.105292
80003,39.825373,-105.063525
80004,39.816686,-105.122787
80005,39.851080,-105.130234
80007,39.862538,-105.192370
80010,39.739249,-104.862881
80011,39.738841,-104.782261
80012,39.699705,-104.837652
80013,39.661408,-104.765655
80014,39.663558,-104.838067
80015,39.627320,-104.779035
80016,39.602253,-104.705114
80017,39.697928,-104.785460
80018,39.688002,-104.689740
80019,39.786982,-104.702170
80020,39.930782,-105.074287
80021,39.890663,-105.113724
80022,39.879644,-104.798561
80023,39.975858,-105.009387
80024,39.843876,-104.917925
80025,39.939842,-105.283939
80026,40.012250,-105.099734
80027,39.950948,-105.159078
80030,39.830822,-105.037470
80031,39.873833,-105.038674
80033,39.772326,-105.103009
80045,39.747876,-104.838313
80101,39.365030,-104.019170
80102,39.745605,-104.442995
80103,39.780010,-104.142596
80104,39.293814,-104.830365
80105,39.668495,-103.968891
80106,39.186147,-104.515915
80107,39.409358,-104.572571
80108,39.445501,-104.852987
80109,39.364266,-104.901375
80110,39.645994,-105.011411
80111,39.613005,-104.877957
80112,39.575740,-104.857645
80113,39.644445,-104.965111
80116,39.319995,-104.709712
80117,39.369598,-104.342891
80118,39.192431,-104.905265
80120,39.593836,-105.011460
80121,39.610992,-104.952730
80122,39.580309,-104.954917
80123,39.616010,-105.069449
80124,39.532070,-104.891965
80125,39.485069,-105.052316
80126,39.540572,-104.958557
80127,39.530599,-105.164662
80128,39.563846,-105.078981
80129,39.545535,-105.010351
80130,39.530958,-104.923416
80131,39.476440,-105.007544
80132,39.099410,-104.846530
80133,39.095018,-104.975692
80134,39.485500,-104.778638
80135,39.253871,-105.157637
80136,39.784898,-104.280905
80137,39.771182,-104.598055
80138,39.517660,-104.670906
80202,39.751907,-104.997633
80203,39.731686,-104.982650
80204,39.734840,-105.020394
80205,39.758857,-104.962829
80206,39.730292,-104.952618
80207,39.762296,-104.916636
80209,39.706581,-104.965750
80210,39.676626,-104.962315
80211,39.767444,-105.019736
80212,39.772047,-105.048027
80214,39.743291,-105.069027
80215,39.744773,-105.115977
80216,39.787280,-104.957249
80218,39.731082,-104.970673
80219,39.695293,-105.035601
80220,39.733812,-104.916597
80221,39.817067,-105.011035
80222,39.671027,-104.927899
80223,39.695794,-105.003843
80224,39.687765,-104.911337
80226,39.712845,-105.091519
80227,39.666295,-105.089824
80228,39.694967,-105.173161
80229,39.855318,-104.957119
80230,39.719464,-104.890279
80231,39.671421,-104.887803
80232,39.686866,-105.090234
80233,39.899671,-104.946561
80234,39.909994,-105.002506
80235,39.649838,-105.088350
80236,39.651675,-105.039573
80237,39.639871,-104.901711
80238,39.771658,-104.882483
80239,39.787628,-104.838551
80241,39.929518,-104.954808
80246,39.705197,-104.930842
80247,39.698327,-104.878815
80249,39.851866,-104.695551
80260,39.866918,-105.006059
80264,39.742477,-104.985482
80290,39.744092,-104.986754
80293,39.746253,-104.989935
80294,39.749452,-104.989270
80301,40.049468,-105.201421
80302,40.039191,-105.372017
80303,39.973222,-105.209276
80304,40.045421,-105.291263
80305,39.975334,-105.248158
80310,40.002148,-105.263655
80401,39.718726,-105.236031
80403,39.834622,-105.293050
80419,39.728392,-105.202819
80420,39.324867,-106.116959
80421,39.462296,-105.502065
80422,39.870497,-105.528825
80423,39.893953,-106.583549
80424,39.473334,-106.004129
80425,39.348402,-105.205825
80426,39.912085,-107.000453
80427,39.780281,-105.494960
80428,40.843694,-106.925249
80432,39.222376,-105.796907
80433,39.477721,-105.262386
80434,40.843252,-106.286789
80435,39.573678,-105.934581
80436,39.781638,-105.642210
80438,39.763029,-105.784735
80439,39.634422,-105.440245
80440,39.230807,-105.969036
80442,39.924007,-105.889416
80443,39.543602,-106.172750
80444,39.608400,-105.751005
80446,40.176165,-105.949368
80447,40.296378,-105.762482
80448,39.423128,-105.649921
80449,38.976576,-105.856797
80451,40.098446,-106.073143
80452,39.689403,-105.670791
80453,39.662687,-105.242573
80454,39.628546,-105.242263
80455,40.094826,-105.398382
80456,39.247370,-105.536533
80457,39.648250,-105.290978
80459,40.177204,-106.454609
80461,39.231742,-106.313157
80463,39.970544,-106.720487
80465,39.609086,-105.205578
80466,39.976421,-105.541527
80467,40.207641,-106.826395
80468,39.951923,-106.122681
80469,40.200081,-106.968565
80470,39.379452,-105.324766
80471,39.935251,-105.421253
80473,40.416344,-106.134341
80475,39.455282,-105.570418
80476,39.670628,-105.834343
80477,40.486391,-106.829354
80478,40.029019,-105.852772
80479,40.035912,-106.814497
80480,40.672888,-106.341566
80481,40.101411,-105.576764
80482,39.890695,-105.785558
80483,40.096085,-106.928985
80487,40.540946,-106.850131
80488,40.448703,-106.818184
80497,39.670756,-106.000063
80498,39.746631,-106.270530
80501,40.164837,-105.103179
