GEOID,INTPTLAT,INTPTLONG
21001,39.503048,-76.202092
21005,39.488112,-76.144520
21009,39.466888,-76.295200
21010,39.390932,-76.292629
21012,39.046835,-76.496133
21013,39.511502,-76.490788
21014,39.536084,-76.352157
21015,39.544175,-76.292469
21017,39.474778,-76.234410
21028,39.565977,-76.249469
21029,39.213616,-76.959448
21030,39.490779,-76.670695
21031,39.487208,-76.658010
21032,39.028343,-76.604145
21034,39.640719,-76.223028
21035,38.938300,-76.626588
21036,39.233122,-76.999238
21037,38.919135,-76.543507
21040,39.436500,-76.289966
21042,39.277181,-76.894602
21043,39.260580,-76.800106
21044,39.205869,-76.879110
21045,39.206042,-76.828234
21046,39.173116,-76.842028
21047,39.521387,-76.438784
21048,39.488167,-76.915068
21050,39.585343,-76.392164
21051,39.472691,-76.455841
21052,39.205885,-76.447118
21053,39.695532,-76.715068
21054,39.041032,-76.685980
21056,39.072941,-76.428558
21057,39.448749,-76.512474
21060,39.169791,-76.580873
21061,39.161942,-76.629444
21071,39.481656,-76.810954
21074,39.621612,-76.839847
21075,39.203363,-76.750444
21076,39.168512,-76.716355
21077,39.156134,-76.697686
21078,39.559237,-76.141217
21082,39.478136,-76.473523
21084,39.613561,-76.466441
21085,39.445889,-76.357010
21087,39.449314,-76.413240
21090,39.208481,-76.672517
21093,39.439448,-76.640811
21102,39.682834,-76.850538
21104,39.346904,-76.912757
21105,39.713941,-76.651296
21108,39.091266,-76.621098
21111,39.575537,-76.589692
21113,39.053573,-76.716577
21114,39.009642,-76.684221
21117,39.427563,-76.777976
21120,39.646204,-76.674854
21122,39.121745,-76.495300
21128,39.409428,-76.447460
21130,39.477306,-76.194185
21131,39.503655,-76.589870
21132,39.694705,-76.440369
21133,39.373505,-76.815284
21136,39.483767,-76.794244
21140,38.950564,-76.583949
21144,39.120912,-76.677268
21146,39.079136,-76.558698
21152,39.541052,-76.679892
21153,39.418385,-76.700918
21154,39.657449,-76.360475
21155,39.573619,-76.806079
21156,39.437208,-76.396486
21157,39.548569,-76.983558
21158,39.653737,-77.035092
21160,39.700255,-76.306537
21161,39.659903,-76.565060
21162,39.390100,-76.405583
21163,39.337532,-76.848255
21201,39.294794,-76.622228
21202,39.296526,-76.607016
21204,39.402268,-76.632295
21205,39.302295,-76.564465
21206,39.338428,-76.538877
21207,39.324167,-76.719484
21208,39.385362,-76.731109
21209,39.373191,-76.670003
21210,39.359156,-76.632685
21211,39.329817,-76.639408
21212,39.368561,-76.614898
21213,39.314942,-76.577841
21214,39.351797,-76.564402
21215,39.345241,-76.683566
21216,39.310595,-76.671717
21217,39.308473,-76.639154
21218,39.330107,-76.601451
21219,39.227459,-76.443305
21220,39.347315,-76.390009
21221,39.289205,-76.434770
21222,39.264840,-76.492566
21223,39.282778,-76.653992
21224,39.274860,-76.542833
21225,39.226117,-76.615735
21226,39.208888,-76.562926
21227,39.239970,-76.679450
21228,39.272857,-76.747741
21229,39.284272,-76.691405
21230,39.266128,-76.623807
21231,39.287200,-76.591953
21234,39.393417,-76.534228
21236,39.388421,-76.483550
21237,39.341874,-76.495402
21239,39.367099,-76.589171
21240,39.173866,-76.671519
21244,39.334941,-76.776703
21250,39.255611,-76.711179
21251,39.344713,-76.581242
21252,39.393786,-76.607803
21286,39.411836,-76.573235
21401,38.987750,-76.552800
21402,38.987650,-76.472326
21403,38.942123,-76.489628
21405,39.027584,-76.557721
21409,39.018435,-76.442533
21502,39.643695,-78.755141
