GEOID,INTPTLAT,INTPTLONG
87001,35.376617,-106.337081
87002,34.606524,-106.659036
87004,35.368394,-106.597310
87005,35.267898,-107.977093
87006,34.489728,-106.843685
87007,35.024095,-107.509117
87008,35.119923,-106.407013
87010,35.408286,-106.129827
87011,34.063668,-105.946918
87012,36.107476,-106.664988
87013,35.912766,-107.380201
87014,35.230813,-107.390449
87015,35.076686,-106.182589
87016,34.775890,-105.924043
87017,36.317041,-106.765493
87018,36.165554,-107.563530
87020,34.865013,-107.948264
87021,35.192842,-107.878884
87022,34.895491,-106.707189
87023,34.598436,-106.759585
87024,35.672850,-106.723247
87025,35.841342,-106.628405
87026,34.965327,-107.233587
87027,36.126272,-106.947981
87028,34.379610,-106.767080
87029,36.396636,-106.998492
87031,34.705471,-107.020536
87032,34.851278,-106.011454
87034,34.776465,-107.564562
87035,34.930805,-105.965548
87036,34.422883,-106.255477
87037,36.166818,-107.762433
87038,35.087627,-107.412347
87040,35.103875,-107.384409
87041,35.686667,-106.335322
87042,34.828007,-106.686572
87043,35.275451,-106.462126
87044,35.665541,-106.644271
87045,35.351817,-108.088619
87046,36.253528,-106.909432
87047,35.250840,-106.288766
87048,35.239583,-106.627078
87049,35.113635,-107.596844
87051,35.035308,-107.852853
87052,35.493604,-106.312548
87053,35.632313,-107.019619
87056,35.183058,-105.875931
87059,34.996756,-106.300636
87061,34.731143,-106.379632
87062,34.440031,-106.658818
87063,34.491637,-105.856713
87064,36.179253,-106.580980
87068,34.861925,-106.583062
87070,35.021835,-105.777997
87072,35.607030,-106.396834
87083,35.648474,-106.342760
87102,35.081357,-106.646575
87104,35.103183,-106.675548
87105,34.977206,-106.608155
87106,35.057920,-106.621262
87107,35.137800,-106.642543
87108,35.072478,-106.578362
87109,35.152882,-106.575536
87110,35.108194,-106.578147
87111,35.143913,-106.487460
87112,35.100609,-106.516275
87113,35.181016,-106.593624
87114,35.193640,-106.685666
87116,35.063087,-106.542538
87117,35.008492,-106.563864
87120,35.134802,-106.754940
87121,35.089534,-106.897470
87122,35.191009,-106.501625
87123,35.067584,-106.470746
87124,35.268498,-106.783682
87144,35.325200,-106.705446
87301,35.534983,-108.737949
87305,35.382497,-108.804064
87310,35.805114,-108.539632
87311,35.606491,-108.515804
87312,35.422601,-108.323010
87313,35.812450,-108.076499
87315,34.766798,-108.684918
87316,35.364684,-108.379958
87317,35.587530,-108.761032
87319,35.472249,-108.949089
87320,35.807855,-108.876098
87321,35.008797,-108.361158
87322,35.526020,-108.653142
87323,35.457714,-108.193532
87325,35.993895,-108.614262
87326,35.261868,-108.821265
87327,35.005278,-108.781728
87328,35.978740,-108.981282
87347,35.427243,-108.446455
87357,34.909665,-108.314887
87364,36.141420,-108.698339
87375,35.675550,-108.756811
87401,36.740321,-108.178691
87402,36.781273,-108.144509
87410,36.868277,-107.882308
87412,36.697866,-107.475530
87413,36.415501,-107.978520
87415,36.817310,-108.094079
87416,36.702191,-108.420803
87417,36.743778,-108.345287
87418,36.950686,-108.150215
87419,36.864723,-107.492391
87420,36.852599,-108.899622
87421,36.766274,-108.513048
87455,36.330432,-108.654475
87461,36.329475,-108.941587
87499,36.344524,-108.215832
87501,35.744123,-105.856810
87505,35.616815,-105.874874
87506,35.813114,-105.984455
87507,35.595053,-106.110998
87508,35.527445,-105.968750
87510,36.283201,-106.411504
87511,36.105695,-105.930245
87512,36.923617,-105.343607
87513,36.579582,-105.687330
87514,36.541237,-105.525200
87515,36.497233,-106.393396
87516,36.153554,-106.463052
87517,36.394846,-105.787582
87518,36.508220,-106.562067
87519,36.769912,-105.627938
87520,36.874364,-106.633097
87521,36.017328,-105.612977
87522,35.930826,-105.789765
87523,36.013644,-105.842738
87524,36.932428,-105.672292
87525,36.569317,-105.456847
87527,36.151259,-105.838296
87528,36.671546,-106.983307
87529,36.470056,-105.622840
87530,36.348839,-106.191469
87531,36.246711,-105.839533
87532,35.993867,-106.088977
87533,36.024269,-106.066584
87535,35.528725,-105.747703
87537,36.052227,-106.188827
87538,35.494523,-105.571254
87539,36.376682,-106.043173
87540,35.449374,-105.907902
87543,36.107035,-105.661206
87544,35.840721,-106.288109
87548,36.172398,-106.137809
87549,36.237098,-106.009074
87551,36.694598,-106.669448
87552,35.646149,-105.601579
87553,36.214889,-105.687472
87554,36.482898,-106.018670
87556,36.783877,-105.492012
87557,36.291014,-105.681509
87558,36.663936,-105.441614
87560,35.236758,-105.526197
87562,35.416830,-105.684476
87564,36.607972,-105.627890
87565,35.413824,-105.489881
87566,36.072233,-106.068631
87567,35.993887,-106.020201
87569,35.346377,-105.300633
87571,36.391450,-105.467624
87573,35.789390,-105.685641
87574,35.821660,-105.899105
87575,36.740095,-106.370823
87577,36.669246,-106.014158
87578,36.047441,-105.770114
87579,36.094483,-105.563410
87580,36.570074,-105.565783
87581,36.513480,-106.139632
87582,36.156352,-106.016092
87583,35.231374,-105.336304
87701,35.542113,-104.933487
87710,36.382459,-105.236309
87711,35.229352,-105.103828
87712,35.850482,-105.182856
87713,36.167125,-105.364871
87714,36.389480,-104.912988
87715,36.017058,-105.429042
87718,36.599808,-105.291885
87722,36.191932,-105.261219
87723,36.058752,-105.375577
87724,35.173363,-105.077485
87728,36.596537,-104.619084
