GEOID,INTPTLAT,INTPTLONG
22003,38.829817,-77.215318
22015,38.787814,-77.278973
22025,38.592418,-77.346866
22026,38.560850,-77.296099
22027,38.894844,-77.223065
22030,38.837138,-77.340466
22031,38.859531,-77.258547
22032,38.819046,-77.290301
22033,38.875215,-77.384701
22035,38.854496,-77.357416
22039,38.756070,-77.313969
22041,38.844726,-77.143197
22042,38.865024,-77.197125
22043,38.900852,-77.195909
22044,38.862044,-77.154372
22046,38.886334,-77.180975
22060,38.693440,-77.153084
22066,39.012049,-77.302566
22079,38.674606,-77.209739
22101,38.940236,-77.164899
22102,38.949956,-77.229152
22124,38.892997,-77.332554
22125,38.681900,-77.262219
22134,38.521753,-77.385028
22150,38.772863,-77.186523
22151,38.804093,-77.207804
22152,38.774493,-77.232029
22153,38.744969,-77.235640
22172,38.564727,-77.371479
22180,38.895439,-77.256133
22181,38.906651,-77.293388
22182,38.937476,-77.273172
22185,38.874582,-77.303992
22191,38.622914,-77.262938
22192,38.683699,-77.314673
22193,38.643671,-77.348631
22201,38.886566,-77.095250
22202,38.856835,-77.051484
22203,38.873692,-77.117340
22204,38.860785,-77.098984
22205,38.883513,-77.139524
22206,38.843917,-77.089408
22207,38.906665,-77.124238
22209,38.895023,-77.075463
22211,38.880097,-77.070768
22213,38.895203,-77.162457
22214,38.868808,-77.073946
22301,38.819853,-77.059645
22302,38.827888,-77.083132
22303,38.794380,-77.078837
22304,38.813140,-77.112126
22305,38.836508,-77.062140
22306,38.755748,-77.097783
22307,38.771982,-77.057273
22308,38.732729,-77.058089
22309,38.720527,-77.106668
22310,38.784071,-77.122817
22311,38.833608,-77.125432
22312,38.815789,-77.154271
22314,38.806860,-77.056439
22315,38.758337,-77.151192
22401,38.299272,-77.486658
22405,38.313488,-77.403848
22406,38.399244,-77.544009
22407,38.283474,-77.575684
22408,38.218940,-77.444023
22427,38.093146,-77.271122
22432,37.869524,-76.342347
22433,38.367057,-77.859386
22435,37.971751,-76.567800
22436,38.084227,-77.117264
22437,37.780878,-76.799890
22438,38.041022,-76.980741
22443,38.169503,-76.986786
22448,38.336332,-77.028442
22454,37.844086,-76.833638
22460,37.868544,-76.615132
22469,38.081058,-76.650166
22473,37.887476,-76.420749
22476,38.051047,-77.072949
22480,37.662728,-76.412535
22482,37.735631,-76.346113
22485,38.277179,-77.162702
22488,38.049195,-76.587936
22503,37.750398,-76.513471
22504,37.768927,-76.720678
22508,38.313187,-77.798472
22509,38.120518,-77.079949
22511,37.991033,-76.504028
22514,38.005845,-77.327972
22520,38.122285,-76.806212
22529,38.004462,-76.684016
22530,37.897826,-76.293047
22534,38.077579,-77.672859
22535,38.148454,-77.162837
22538,38.204245,-77.258893
22539,37.860634,-76.286041
22542,38.293517,-77.880863
22546,37.942668,-77.448666
22548,37.815803,-76.704785
22551,38.169838,-77.700023
22553,38.272028,-77.647788
22554,38.426764,-77.376646
22556,38.472053,-77.510944
22560,37.916112,-76.961200
22567,38.229702,-77.928353
22572,37.965301,-76.771068
22576,37.679576,-76.442195
22578,37.636761,-76.356208
22579,37.795598,-76.314938
22580,38.109182,-77.445683
22601,39.174468,-78.173406
22602,39.144249,-78.284807
22603,39.277686,-78.206659
22610,38.824656,-78.279142
22611,39.168882,-77.984613
22620,39.068189,-78.032277
22623,38.848927,-78.140663
22624,39.269784,-78.091841
22625,39.372811,-78.310739
22627,38.757455,-78.144226
22630,38.930210,-78.174878
22637,39.256651,-78.352993
22639,38.813779,-78.019064
22640,38.812015,-78.142119
22641,39.085146,-78.374963
22642,38.947146,-78.011905
22643,38.885568,-77.983339
22644,38.949772,-78.486478
22645,39.021862,-78.275470
22646,39.072518,-78.050929
22650,38.765084,-78.364632
22652,38.839587,-78.429396
22654,38.987823,-78.573422
