GEOID,INTPTLAT,INTPTLONG
43001,40.088073,-82.613984
43002,40.062362,-83.170873
43003,40.412257,-82.979342
43004,40.017344,-82.798786
43005,40.286152,-82.276823
43006,40.459722,-82.149286
43008,39.933890,-82.480911
43009,40.171539,-83.639488
43010,39.999963,-83.622593
43011,40.302997,-82.679662
43013,40.233121,-82.688323
43014,40.466759,-82.262514
43015,40.297786,-83.060181
43016,40.097460,-83.150103
43017,40.116621,-83.130500
43019,40.492940,-82.578515
43021,40.191554,-82.882787
43022,40.345039,-82.339811
43023,40.078895,-82.536394
43025,39.970889,-82.517373
43026,40.020850,-83.194413
43028,40.401712,-82.297266
43029,40.097477,-83.440642
43030,39.961458,-82.415819
43031,40.160842,-82.665157
43032,40.328624,-82.958823
43033,39.961408,-82.604328
43035,40.188543,-82.995118
43036,40.352201,-83.261098
43037,40.284469,-82.323443
43040,40.261002,-83.359687
43044,40.054708,-83.550419
43045,40.168381,-83.458675
43046,39.896382,-82.541954
43050,40.374153,-82.495551
43054,40.083073,-82.798908
43055,40.119897,-82.377784
43056,40.008493,-82.340989
43060,40.222353,-83.571542
43061,40.289506,-83.203052
43062,40.007079,-82.682268
43064,40.098119,-83.283763
43065,40.177540,-83.094187
43066,40.391290,-83.171969
43067,40.340479,-83.468202
43068,39.956185,-82.784665
43070,40.215778,-83.957945
43071,40.180695,-82.359463
43072,40.119674,-83.956704
43074,40.270014,-82.850669
43076,39.897004,-82.398750
43077,40.137050,-83.341267
43078,40.117639,-83.783790
43080,40.240586,-82.429738
43081,40.110443,-82.890646
43082,40.149185,-82.884874
43084,40.148352,-83.556715
43085,40.100924,-83.013402
43101,39.464519,-82.746130
43102,39.640398,-82.762562
43103,39.732375,-82.935709
43105,39.866760,-82.612369
43106,39.642318,-83.421179
43107,39.692825,-82.414529
43109,39.916675,-82.831944
43110,39.826682,-82.800074
43111,39.502073,-82.242722
43112,39.797808,-82.704620
43113,39.592553,-82.963776
43115,39.491771,-83.150971
43116,39.771637,-83.062012
43117,39.768789,-83.206122
43119,39.940928,-83.205719
43123,39.869489,-83.114347
43125,39.838052,-82.887941
43126,39.815503,-83.165765
43127,39.480597,-82.321987
43128,39.659722,-83.594024
43130,39.696616,-82.614164
43135,39.468184,-82.693420
43136,39.801317,-82.812481
43137,39.808840,-82.987481
43138,39.518348,-82.414090
43140,39.879858,-83.429006
43142,39.593715,-83.587259
43143,39.712707,-83.288346
43144,39.528775,-82.193959
43145,39.564942,-83.259784
43146,39.773521,-83.136925
43147,39.897778,-82.744020
43148,39.820316,-82.499992
43149,39.542972,-82.577874
43150,39.777495,-82.406170
43151,39.732952,-83.476424
43152,39.395448,-82.615799
43153,39.743695,-83.556821
43154,39.599871,-82.829414
43155,39.634641,-82.528905
43156,39.553520,-82.776295
43157,39.842653,-82.546206
43158,39.449001,-82.357566
43160,39.526516,-83.441323
43162,39.949398,-83.308394
43164,39.585238,-83.118396
43201,39.990830,-82.999946
43202,40.019812,-83.015100
43203,39.973084,-82.969026
43204,39.961292,-83.081964
43205,39.957019,-82.962071
43206,39.942452,-82.974175
43207,39.894679,-82.962832
43209,39.953616,-82.930721
43210,40.005435,-83.023227
43211,40.011814,-82.970532
43212,39.987145,-83.042824
43213,39.966873,-82.862134
43214,40.051734,-83.016269
43215,39.966856,-83.012960
43217,39.816420,-82.922770
43219,40.006193,-82.921346
