GEOID,INTPTLAT,INTPTLONG
86001,35.287661,-111.639303
86003,35.189708,-111.224015
86004,35.380939,-111.373463
86011,35.180062,-111.655035
86015,35.231027,-111.838598
86016,35.752417,-111.641839
86017,34.889310,-111.626136
86018,35.188694,-111.916128
86020,35.992790,-111.497809
86021,36.972279,-113.024318
86022,36.856316,-112.836996
86023,36.033131,-112.022616
86024,34.651938,-111.343217
86025,34.930781,-110.104808
86028,35.073762,-109.764547
86029,35.021012,-109.992631
86030,35.968491,-110.730472
86031,35.386597,-110.051698
86032,35.079610,-110.283924
86033,36.675775,-110.228223
86034,35.794204,-110.125868
86035,35.456718,-110.944184
86036,36.738246,-111.823136
86038,34.983818,-111.430313
86039,36.055803,-110.525216
86040,36.705495,-111.427506
86042,35.861758,-110.384151
86043,35.809743,-110.535077
86044,36.693192,-110.810274
86045,36.096622,-111.116082
86046,35.415891,-112.124541
86047,35.113436,-110.671248
86052,36.146572,-112.030486
86053,36.735052,-111.055195
86054,36.724637,-110.612172
86301,34.591349,-112.426312
86303,34.482438,-112.449736
86305,34.864252,-112.912153
86313,34.553561,-112.452400
86314,34.625976,-112.306194
86315,34.703415,-112.270208
86320,35.346129,-112.645484
86321,34.492831,-113.103111
86322,34.500279,-111.801158
86323,34.777226,-112.405819
86324,34.857441,-112.120427
86325,34.734673,-111.897955
86326,34.700031,-112.023634
86327,34.571319,-112.105026
86329,34.471629,-112.224999
86331,34.726842,-112.143872
86332,34.320536,-112.632932
86333,34.322744,-112.081924
86334,34.949042,-112.544560
86335,34.694711,-111.673400
86336,34.909886,-111.867252
86337,35.359804,-113.031283
86338,34.581751,-112.753836
86343,34.176983,-112.299986
86351,34.778447,-111.785069
86401,35.131719,-113.703932
86403,34.480250,-114.348518
86404,34.590011,-114.307852
86406,34.423236,-114.109863
86409,35.460834,-114.021257
86411,35.580840,-113.783155
86413,35.210542,-114.346048
86426,35.007621,-114.569590
86429,35.163628,-114.484927
86431,35.415567,-114.219825
86432,36.366634,-113.446572
86433,34.917564,-114.348809
86434,35.676651,-113.620551
86435,36.044172,-112.903890
86436,34.757087,-114.385008
86437,35.378850,-113.614085
86438,34.548925,-113.805421
86440,34.896683,-114.525317
86441,35.571314,-114.372332
86442,35.089613,-114.560868
86443,35.971296,-114.440288
86444,35.897037,-114.047212
86445,35.773741,-114.502020
86502,35.217949,-109.591862
86503,36.153388,-109.685366
86504,35.932269,-109.135461
86505,35.627097,-109.712349
86506,35.358053,-109.220401
86507,36.411213,-109.265689
86508,35.329904,-109.095689
86510,36.257984,-110.220374
86511,35.550101,-109.153663
86512,35.095074,-109.243165
86514,36.880257,-109.332878
86515,35.679250,-108.954226
86520,36.109913,-109.935612
86535,36.794027,-109.855226
86538,36.407631,-109.595691
86540,35.941437,-109.443978
86544,36.625751,-109.150767
86545,36.711413,-109.606619
86547,36.512528,-109.494082
86556,36.288363,-109.255499
