GEOID,INTPTLAT,INTPTLONG
83001,43.394550,-110.629763
83011,43.524180,-110.455876
83012,43.732465,-110.790642
83013,43.993776,-110.465484
83014,43.456152,-110.974384
83025,43.593599,-110.848171
83101,41.964275,-110.555433
83110,42.725902,-110.849219
83111,42.771750,-111.174362
83112,42.920608,-110.832476
83113,42.531855,-110.257868
83114,42.205382,-110.976570
83115,42.890755,-110.315631
83116,41.768998,-110.533340
83118,43.047855,-110.997576
83119,42.643918,-110.988197
83120,42.918126,-111.118724
83121,41.819716,-110.533905
83122,42.820258,-110.946526
83123,42.221111,-110.250207
83124,41.773109,-110.234012
83126,42.593741,-110.830763
83127,42.960430,-110.963905
83128,43.064401,-110.776831
83201,42.904933,-112.380079
83202,42.925509,-112.182744
83203,43.042388,-112.495945
83204,42.856338,-112.629866
83209,42.857791,-112.426322
83210,43.018330,-112.866464
83211,42.701149,-113.028458
83212,42.538792,-112.543984
83213,43.539144,-113.266673
83214,42.539852,-112.307658
83215,43.443158,-112.812491
83217,42.777857,-111.942715
83218,43.317687,-112.165272
83220,42.376948,-111.423937
83221,43.324081,-112.552045
83223,42.181781,-111.406959
83226,44.631956,-114.349893
83227,44.248912,-114.506633
83228,42.233732,-112.060367
83232,42.138463,-111.971088
83233,42.132912,-111.237351
83234,42.422579,-112.101094
83235,44.575992,-113.696705
83236,43.191056,-111.872460
83237,42.027452,-111.778558
83238,42.321016,-111.116429
83239,42.514620,-111.307440
83241,42.514851,-111.765362
83243,42.297425,-112.651280
83244,44.116803,-113.123868
83245,42.818119,-112.207732
83246,42.611018,-112.024670
83250,42.672528,-112.204751
83251,43.942426,-113.884177
83252,42.174414,-112.406565
83253,44.315204,-113.690673
83254,42.328791,-111.271892
83255,43.685697,-113.583637
83261,42.216058,-111.433149
83262,43.225761,-112.774496
83263,42.181249,-111.753213
83271,42.442204,-112.912780
83272,42.166402,-111.509215
83274,43.348121,-112.098021
83276,42.757689,-111.515908
83277,43.066895,-112.667158
83278,44.336337,-114.813801
83281,42.329852,-111.965452
83283,42.371097,-111.632456
83285,43.072445,-111.326986
83286,42.063423,-112.015748
83287,42.042246,-111.399191
83301,42.400555,-114.524876
83302,42.226893,-115.009033
83311,42.391735,-113.564720
83312,41.975985,-113.650773
83313,43.351684,-114.257191
83314,42.985016,-114.951592
83316,42.606181,-114.880351
83318,42.437884,-113.816498
83320,43.481455,-113.872708
83321,42.463501,-114.914924
83322,43.349499,-114.978595
83323,42.503590,-113.392146
83324,42.872740,-114.272110
83325,42.587877,-114.240846
83327,43.492599,-114.809455
83328,42.570448,-114.613167
83330,42.951933,-114.707998
83332,42.803115,-114.924985
83333,43.568303,-114.310894
83334,42.444460,-114.292089
83335,42.579582,-114.066822
83336,42.564676,-113.824649
83337,43.224071,-115.152058
83338,42.725104,-114.431903
83340,43.706431,-114.618421
83341,42.419134,-114.370835
83342,42.177466,-113.255097
83344,42.446919,-114.138302
83346,42.278315,-113.819913
83347,42.663622,-113.809020
83348,43.249472,-114.107680
83349,43.096594,-114.181472
83350,42.694326,-113.579982
83352,43.070085,-114.412326
83353,43.692284,-114.320818
83354,43.670188,-114.322264
83355,42.757435,-114.722206
83401,43.542409,-111.877936
83402,43.534558,-112.173804
