GEOID,INTPTLAT,INTPTLONG
60002,42.471077,-88.083818
60004,42.112780,-87.979542
60005,42.064490,-87.985462
60007,42.008650,-87.997360
60008,42.069786,-88.016221
60010,42.146794,-88.165268
60012,42.272492,-88.314084
60013,42.223188,-88.235532
60014,42.232414,-88.327449
60015,42.173809,-87.878173
60016,42.049580,-87.895000
60018,41.979388,-87.911763
60020,42.389054,-88.173346
60021,42.194697,-88.217108
60022,42.135423,-87.761882
60025,42.075201,-87.821026
60026,42.092234,-87.837445
60029,42.059253,-87.778339
60030,42.337078,-88.044326
60031,42.373574,-87.939353
60033,42.424786,-88.608011
60034,42.456318,-88.419695
60035,42.185968,-87.805939
60040,42.206369,-87.813102
60041,42.364552,-88.151120
60042,42.278206,-88.196627
60043,42.088859,-87.714588
60044,42.284408,-87.862297
60045,42.235997,-87.864777
60046,42.416323,-88.059119
60047,42.203134,-88.044208
60048,42.295408,-87.950611
60050,42.331147,-88.295180
60051,42.355462,-88.228663
60053,42.042336,-87.788949
60056,42.067166,-87.934719
60060,42.270156,-88.039275
60061,42.234909,-87.959135
60062,42.126511,-87.846704
60064,42.324027,-87.856704
60067,42.106323,-88.064362
60068,42.011762,-87.843434
60069,42.196156,-87.923934
60070,42.103663,-87.928972
60071,42.468058,-88.315930
60072,42.406697,-88.305871
60073,42.348824,-88.109581
60074,42.131462,-88.026329
60076,42.035259,-87.729928
60077,42.034751,-87.757186
60081,42.451014,-88.225409
60083,42.436403,-87.941889
60084,42.269669,-88.140911
60085,42.352097,-87.867656
60087,42.403085,-87.850836
60088,42.309632,-87.844061
60089,42.167465,-87.960653
60090,42.129419,-87.921102
60091,42.078067,-87.720581
60093,42.106708,-87.756292
60096,42.479722,-87.824805
60097,42.396954,-88.371039
60098,42.326227,-88.456071
60099,42.459907,-87.864977
60101,41.931060,-88.013050
60102,42.164741,-88.308625
60103,41.980446,-88.203407
60104,41.882845,-87.876430
60106,41.959701,-87.941835
60107,42.020586,-88.177771
60108,41.950022,-88.091865
60109,42.049789,-88.545910
60110,42.114687,-88.291866
60111,42.009497,-88.805358
60112,41.924797,-88.690186
60113,41.932247,-88.965872
60115,41.901264,-88.759253
60118,42.106199,-88.304394
60119,41.851532,-88.476450
60120,42.034492,-88.238396
60123,42.040644,-88.311296
60124,42.020169,-88.400686
60126,41.896843,-87.941240
60129,42.008121,-88.974996
60130,41.866440,-87.817389
60131,41.938755,-87.884263
60133,41.977726,-88.142590
60134,41.878343,-88.342066
60135,42.112495,-88.670862
60136,42.105485,-88.380573
60137,41.865213,-88.061479
60139,41.918877,-88.078095
60140,42.080051,-88.515442
60141,41.857831,-87.837993
60142,42.173997,-88.444664
60143,41.974170,-88.022774
60144,41.835957,-88.520644
60145,42.084558,-88.773824
60146,42.100452,-88.874353
60148,41.873571,-88.020766
60150,41.925825,-88.894473
60151,41.918475,-88.574468
60152,42.237792,-88.625522
60153,41.879283,-87.843251
60154,41.847471,-87.891643
60155,41.857696,-87.856225
60156,42.203618,-88.320768
60157,41.975300,-88.056122
60160,41.904144,-87.860665
60162,41.867533,-87.902188
60163,41.888830,-87.909048
60164,41.917512,-87.900698
60165,41.903215,-87.880713
60169,42.050870,-88.116615
60171,41.925046,-87.838372
60172,41.979850,-88.089628
60173,42.051556,-88.055522
60174,41.930757,-88.298737
60175,41.948188,-88.388701
60176,41.958125,-87.868886
60177,41.988481,-88.310167
60178,42.006791,-88.670669
60180,42.225262,-88.524527
60181,41.876897,-87.976328
60184,41.951502,-88.253170
60185,41.896691,-88.211014
60187,41.872720,-88.112442
60188,41.915737,-88.129434
60189,41.839981,-88.117716
60190,41.871796,-88.157034
60191,41.966306,-87.980851
60192,42.063272,-88.203662
60193,42.009666,-88.096644
60194,42.034820,-88.110285
60195,42.074962,-88.086284
60201,42.056140,-87.692240
60202,42.030355,-87.685549
60203,42.049045,-87.717453
60301,41.888545,-87.798933
60302,41.894611,-87.789713
60304,41.872389,-87.789483
60305,41.894875,-87.819064
60401,41.343959,-87.616400
60402,41.835216,-87.791373
60403,41.553739,-88.134185
60404,41.513049,-88.223977
60406,41.654945,-87.681952
60407,41.234907,-88.261302
60408,41.263739,-88.215536
60409,41.613641,-87.552122
60410,41.423600,-88.201907
60411,41.508774,-87.590314
60415,41.702948,-87.778830
60416,41.293908,-88.283101
60417,41.427585,-87.586149
60419,41.629147,-87.599490
60420,41.088287,-88.416970
60421,41.431182,-88.099710
60422,41.536964,-87.684139
60423,41.477368,-87.832416
60424,41.164148,-88.327716
60425,41.545576,-87.611726
60426,41.610343,-87.653394
60428,41.599800,-87.690565
60429,41.574029,-87.683706
60430,41.558880,-87.664442
60431,41.509668,-88.180211
60432,41.541747,-88.034728
60433,41.499502,-88.043681
60435,41.548590,-88.128928
60436,41.486888,-88.129295
60437,41.162929,-88.560435
60438,41.566242,-87.550204
60439,41.676397,-87.981770
60440,41.700600,-88.075006
60441,41.592639,-88.050043
60442,41.392698,-87.963468
60443,41.502184,-87.748201
60444,41.243115,-88.402732
60445,41.634390,-87.736395
60446,41.632017,-88.106200
60447,41.487239,-88.322166
60448,41.537785,-87.892451
60449,41.417545,-87.778882
60450,41.366374,-88.434609
60451,41.507651,-87.961090
60452,41.608007,-87.753490
60453,41.713436,-87.752560
60455,41.742076,-87.808642
60456,41.731248,-87.731134
60457,41.724664,-87.828043
60458,41.753399,-87.826946
60459,41.744431,-87.768577
60460,40.998479,-88.536714
60461,41.522116,-87.700733
60462,41.625307,-87.832930
60463,41.662446,-87.789969
60464,41.662840,-87.860756
60465,41.698023,-87.829143
60466,41.477816,-87.683188
60467,41.601621,-87.889096
60468,41.335283,-87.810291
60469,41.628359,-87.687037
60470,41.168970,-88.641026
