GEOID,INTPTLAT,INTPTLONG
64001,39.114216,-93.540908
64011,38.959756,-94.067926
64012,38.789354,-94.543625
64014,39.006760,-94.255136
64015,39.015059,-94.312605
64016,39.119616,-94.215755
64017,39.195620,-94.024205
64018,39.454719,-94.721261
64019,38.777542,-93.865281
64020,38.967425,-93.599784
64021,39.104490,-93.619004
64022,39.194364,-93.671804
64024,39.327618,-94.226953
64029,39.005687,-94.212799
64030,38.881359,-94.522744
64034,38.858551,-94.297554
64035,39.290513,-93.812219
64036,39.193758,-93.936807
64037,39.054863,-93.732709
64040,38.723760,-93.987660
64048,39.437763,-94.363579
64050,39.115913,-94.410525
64052,39.073415,-94.450236
64053,39.109351,-94.465282
64054,39.110355,-94.439036
64055,39.050847,-94.397998
64056,39.113308,-94.319802
64057,39.071957,-94.319308
64058,39.173856,-94.313560
64060,39.368913,-94.364835
64061,38.783394,-94.084862
64062,39.455731,-94.163205
64063,38.911994,-94.351673
64064,38.974502,-94.345220
64065,38.954778,-94.404843
64066,39.135995,-94.125836
64067,39.154878,-93.830311
64068,39.258315,-94.389653
64070,38.886623,-94.148890
64071,39.027828,-93.831717
64072,39.242067,-94.293788
64074,39.083651,-94.071296
64075,38.999815,-94.145243
64076,38.983162,-93.948056
64077,39.224578,-94.139126
64078,38.702692,-94.458131
64079,39.359124,-94.793687
64080,38.764209,-94.260410
64081,38.907046,-94.403932
64082,38.862111,-94.408320
64083,38.797393,-94.445534
64084,39.384345,-94.066883
64085,39.334841,-93.945283
64086,38.899171,-94.272385
64088,39.151558,-94.181903
64089,39.393806,-94.560817
64090,38.759359,-94.163578
64092,39.217578,-94.811119
64093,38.796393,-93.731782
64096,39.208822,-93.552504
64097,39.104909,-93.984271
64098,39.468076,-94.891475
64101,39.103463,-94.600614
64102,39.093844,-94.604041
64105,39.104725,-94.590375
64106,39.104839,-94.572176
64108,39.084895,-94.586470
64109,39.065794,-94.566343
64110,39.034503,-94.572806
64111,39.057580,-94.593879
64112,39.035975,-94.595190
64113,39.014065,-94.595652
64114,38.957802,-94.598599
64116,39.148811,-94.575242
64117,39.164449,-94.522657
64118,39.212744,-94.572366
64119,39.209967,-94.514665
64120,39.135007,-94.514957
64123,39.114346,-94.523234
64124,39.107225,-94.539212
64125,39.106463,-94.494153
64126,39.091093,-94.495978
64127,39.089138,-94.538537
64128,39.065566,-94.534623
64129,39.047897,-94.491958
64130,39.033683,-94.540754
64131,38.936041,-94.585011
