GEOID,INTPTLAT,INTPTLONG
14001,43.036593,-78.510856
14004,42.891371,-78.503687
14005,42.920586,-78.250065
14006,42.633130,-79.021745
14008,43.312726,-78.623166
14009,42.593267,-78.397520
14011,42.830674,-78.299709
14012,43.332173,-78.532622
14013,43.086290,-78.397746
14020,42.996190,-78.213412
14024,42.581363,-78.245468
14025,42.622156,-78.726936
14026,42.942313,-78.687987
14028,43.318040,-78.717617
14030,42.564386,-78.507624
14031,42.983128,-78.614262
14032,43.046729,-78.630773
14033,42.654382,-78.692124
14034,42.495740,-78.871196
14035,42.490778,-78.848389
14036,42.973851,-78.389527
14037,42.802789,-78.453328
14039,42.851480,-78.173096
14040,42.890873,-78.376631
14041,42.398835,-78.971581
14042,42.475564,-78.488807
14043,42.901970,-78.703411
14047,42.687361,-78.986623
14048,42.484359,-79.317005
14051,43.042842,-78.699413
14052,42.772537,-78.584397
14054,42.919587,-78.126802
14055,42.562879,-78.600126
14057,42.646574,-78.874782
14058,43.102049,-78.168857
14059,42.833552,-78.634046
14060,42.450155,-78.296467
14061,42.593878,-79.079302
14062,42.438404,-79.143107
14063,42.408411,-79.331104
14065,42.484905,-78.312811
14066,42.629054,-78.185536
14067,43.213204,-78.568403
14068,43.027329,-78.756619
14069,42.615223,-78.642926
14070,42.419658,-78.917725
14072,43.017901,-78.962657
14075,42.713252,-78.833315
14080,42.648332,-78.548318
14081,42.563205,-79.067832
14082,42.657556,-78.384873
14085,42.721647,-78.918650
14086,42.909063,-78.629256
14091,42.538233,-78.893008
14092,43.173220,-78.993074
14094,43.157693,-78.702073
14098,43.334373,-78.380616
14101,42.392651,-78.538203
14102,42.837026,-78.557725
14103,43.211161,-78.376770
14105,43.199163,-78.483902
14108,43.263343,-78.726950
14109,43.137950,-79.034160
14111,42.580261,-78.904703
14112,42.697963,-78.939953
14113,42.671576,-78.339931
14120,43.079317,-78.842654
14125,43.084919,-78.274609
14126,43.335882,-78.728636
14127,42.752803,-78.739697
14129,42.481182,-79.017384
14130,42.555981,-78.147652
14131,43.238603,-78.899823
14132,43.149330,-78.877732
14134,42.527675,-78.523996
14135,42.487694,-79.240898
14136,42.517346,-79.174812
14138,42.379512,-79.036656
14139,42.718405,-78.541402
14141,42.524967,-78.712076
14143,42.971918,-78.063986
14145,42.729606,-78.434328
14150,42.998084,-78.878256
14167,42.750032,-78.324679
14168,42.520385,-78.990541
14169,42.766145,-78.523697
14170,42.700245,-78.674307
14171,42.424674,-78.649832
14172,43.272672,-78.812943
14173,42.525971,-78.473102
14174,43.249139,-78.998325
14201,42.896060,-78.886424
14202,42.881482,-78.877482
14203,42.869213,-78.869813
14204,42.882135,-78.861327
14206,42.880078,-78.810472
14207,42.951932,-78.898883
14208,42.915890,-78.853098
14209,42.913943,-78.866020
14210,42.862658,-78.828739
14211,42.906290,-78.819956
14212,42.894207,-78.820121
14213,42.918097,-78.892406
14214,42.939648,-78.840658
14215,42.935317,-78.810669
14216,42.949615,-78.861119
14217,42.971869,-78.876868
14218,42.819372,-78.830952
14219,42.788705,-78.826472
14220,42.845738,-78.822076
14221,42.984522,-78.722871
14222,42.919916,-78.876943
14223,42.973452,-78.846201
14224,42.837826,-78.747935
14225,42.928824,-78.752459
14226,42.971014,-78.796455
14227,42.886909,-78.730563
14228,43.044371,-78.777335
14261,43.007631,-78.791517
14301,43.095821,-79.040407
14302,43.093896,-79.049193
14303,43.084976,-79.038403
14304,43.099407,-78.951983
14305,43.122828,-79.023242
14411,43.235972,-78.216477
14414,42.890961,-77.743757
14415,42.755495,-77.017084
14416,43.082686,-77.980122
14418,42.604430,-77.216428
14420,43.211739,-77.934564
14422,43.084761,-78.066965
14423,42.933948,-77.821103
