GEOID,INTPTLAT,INTPTLONG
52001,42.545412,-90.696300
52002,42.524769,-90.773204
52003,42.430701,-90.669682
52030,42.153216,-90.591931
52031,42.252564,-90.486421
52032,42.289646,-90.839534
52033,42.279038,-91.001257
52035,42.670738,-91.181213
52037,41.967240,-90.633754
52038,42.586693,-91.561483
52039,42.539142,-90.860958
52040,42.503666,-91.141684
52041,42.505553,-91.261385
52042,42.698093,-91.357515
52043,42.845214,-91.419204
52044,42.769019,-91.323506
52045,42.460825,-90.937541
52046,42.438363,-91.013117
52047,42.969264,-91.341820
52048,42.742126,-91.257204
52049,42.885565,-91.199378
52050,42.604314,-91.329900
52052,42.742443,-91.116701
52053,42.611150,-90.961050
52054,42.305645,-90.627254
52057,42.489481,-91.455885
52060,42.106231,-90.682701
52064,42.093574,-90.310826
52065,42.593678,-91.108655
52066,42.678326,-90.951844
52068,42.422866,-90.817156
52069,42.063596,-90.442323
52070,42.079799,-90.231402
52072,42.922014,-91.377806
52073,42.621132,-90.828961
52074,42.110569,-90.462697
52076,42.699820,-91.510150
52077,42.820999,-91.562518
52078,42.395777,-91.115821
52079,42.285554,-90.716248
52101,43.353610,-91.766050
52132,43.211156,-91.928146
52133,43.110144,-91.667957
52134,43.469554,-92.411225
52135,43.015824,-91.663225
52136,43.374077,-92.111673
52140,43.445644,-91.534572
52141,42.936424,-91.640018
52142,42.824817,-91.796851
52144,43.139152,-91.962362
52146,43.176199,-91.205673
52147,42.959850,-91.959586
52151,43.346405,-91.264794
52154,43.118625,-92.166877
52155,43.421657,-92.288542
52156,43.052512,-91.462345
52157,43.021895,-91.240309
52158,43.043947,-91.182403
52159,43.078888,-91.362689
52160,43.459653,-91.351712
52161,43.129530,-91.757125
52162,43.107578,-91.551579
52163,43.219766,-92.103094
52164,42.854706,-91.906611
52165,43.309674,-91.994487
52166,43.065843,-91.933290
52168,43.205482,-91.952364
52169,42.860729,-91.663085
52170,43.223874,-91.305191
52171,43.068178,-92.052911
52172,43.270781,-91.484427
52175,42.993945,-91.825624
52201,41.329660,-91.547062
